id,tmdb_id,imdb_id,title,original_title,adult,belongs_to_collection,budget,genres,homepage,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average,vote_count
six-string+samurai+1998,24746,tt0118736,Six-String Samurai,Six-String Samurai,False,NAN,2000000,Action|Adventure|Science Fiction,null,en,In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas  Buddy is a '50s rocker and wandering warrior rolled into one  too-cool package. Armed with his six-string in one hand and his sword in the other  Buddy is on his way to Vegas to succeed Elvis as King. Along the way  he saves an orphan who decides to tag along.,2.740989,/8uTLYIaRBx1xZ1WXO5ksuAmqTW7.jpg,HSX Films,United States of America,1998-09-18,124494,91,English,Released,5.8,36
antichrist+2009,17609,tt0870984,Antichrist,Antichrist,False,NAN,11000000,Drama|Horror|Thriller,null,da,A grieving couple retreats to their cabin 'Eden' in the woods  hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.,7.769607,/lY4Y9buUIZY17vpvL5dsBpbORo0.jpg,Zentropa Entertainments|Det Danske Filminstitut|Danmarks Radio (DR)|Filmstiftung Nordrhein-Westfalen|Trollhättan Film AB|Memfis Film|Lucky Red|Sveriges Television (SVT)|Zweites Deutsches Fernsehen (ZDF)|Canal+|ARTE|Film i Väst|Arte France Cinéma|CNC|Svenska Filminstitutet (SFI)|Slot Machine|Zentropa International Köln|Nordisk Film- & TV-Fond|The Criterion Collection|Zentropa International Poland|ZDF/Arte|Deutsche Filmförderfonds (DFFF)|Liberator Productions|Polski Instytut Sztuki Filmowej,Denmark|France|Germany|Italy|Poland|Sweden,2009-05-18,791867,108,English,Released,6.4,687
the+seven+year+itch+1955,10653,tt0048605,The Seven Year Itch,The Seven Year Itch,False,NAN,1800000,Comedy|Drama|Romance,null,en,With his family away for their annual summer holiday  Richard Sherman decides he has the opportunity to live a bachelor's life. The beautiful but ditzy blonde from the apartment above catches his eye and they soon start spending time together - maybe a little too much time!,6.81733,/4oLqx0QbjWFzWtkxRmDLGH47CUJ.jpg,Twentieth Century Fox Film Corporation|Charles K. Feldman Group,United States of America,1955-06-01,0,105,English,Released,7.0,184
remember+the+titans+2000,10637,tt0210945,Remember the Titans,Remember the Titans,False,NAN,30000000,Drama,http://movies.disney.com/remember-the-titans,en,After leading his football team to 15 winning seasons  coach Bill Yoast is demoted and replaced by Herman Boone – tough  opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into true champions.,6.587726,/iI12IRzif2VjTkQJRDQw3WyWKdS.jpg,Walt Disney Pictures|Jerry Bruckheimer Films|Technical Black|Run It Up Productions Inc.,United States of America,2000-09-29,136706683,113,English,Released,7.4,835
mr.++mrs.+smith+1941,24197,tt0033922,Mr. & Mrs. Smith,Mr. & Mrs. Smith,False,NAN,0,Comedy|Romance,null,en,Ann (Carole Lombard) and David Smith (Robert Montgomery) are a happily married couple living in New York. One morning  Ann asks David if he had to do it over again  would he marry her? To her shock  he answers he wouldn't. Later that day  they both separately find out that  due to a complication when they married three years ago  they are in fact not legally married. Ann does not mention this to David  and thinks he will remarry her that very night after he takes her out to a romantic dinner. When this does not happen  she angrily kicks David out of their home.,2.761605,/lY3Jd8O8Oz6aMpasPFBzHASzLQd.jpg,RKO Radio Pictures,United States of America,1941-01-30,0,95,English,Released,5.7,36
five+easy+pieces+1970,26617,tt0065724,Five Easy Pieces,Five Easy Pieces,False,NAN,0,Drama,null,en,A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars  motels  and other points of interest.,9.721297,/4JsIxivzyj6xEiX1DrD8icONjqZ.jpg,Raybert Productions,United States of America,1970-09-12,0,98,English,Released,7.2,114
there+will+be+blood+2007,7345,tt0469494,There Will Be Blood,There Will Be Blood,False,NAN,25000000,Drama,null,en,When ruthless oil prospector  Daniel Plainview learns of oil-rich land in California that can be bought cheaply  he moves his operation there and begins manipulating and exploiting the local landowners into selling him their property. Using his young adopted son to project the image of a caring family man  Plainview gains the cooperation of almost all the locals with lofty promises to build schools and cultivate the land to make their community flourish. Over time  Plainview's gradual accumulation of wealth and power causes his true self to surface  and he begins to slowly alienate himself from everyone in his life.,8.200627,/gULACAZnPnyauix3mgMKG63UkXt.jpg,Miramax Films|Ghoulardi Film Company|Paramount Vantage,United States of America,2007-12-28,77208711,158,English,Released,7.9,1581
something+to+talk+about+1995,18402,tt0114496,Something to Talk About,Something to Talk About,False,NAN,0,Comedy,null,en,In one of her best-ever roles  Julia Roberts is Grace  whose reaction to the infidelities of Eddie (Dennis Quaid) turns the lives and loves of the people around her into something like falling dominoes. Robert Duvall  Gena Rowlands  Kyra Sedgwick and others in "the year's best ensemble of characters" (Jack Matthews  'Newsday') co-star in this juicy  truthful story written by Callie Khouri,3.743212,/p9qioRaQblGXemFRQSwo8TpikVJ.jpg,Spring Creek Productions|Warner Bros.|Hawn / Sylbert Movie Company,United States of America,1995-08-04,50892160,106,English,Released,5.7,60
the+big+sleep+1978,1815,tt0077234,The Big Sleep,The Big Sleep,False,NAN,0,Drama|Action|Thriller|Crime|Mystery,null,en,The classic Raymond Chandler tale retold with Mitchum taking over the Bogart role.,1.713244,/aXz5alyaP1VbLabDw7E5jSPYqpy.jpg,United Artists|Incorporated Television Company,United Kingdom|United States of America,1978-03-13,0,100,English|Deutsch,Released,6.0,13
kids+1995,9344,tt0113540,Kids,Kids,False,NAN,1500000,Drama|Crime,null,en,A controversial portrayal of teens in New York City which exposes a deeply disturbing world of sex and substance abuse. The film focuses on a sexually reckless  freckle-faced boy named Telly  whose goal is to have sex with as many different girls as he can. When Jenny  a girl who has had sex only once  tests positive for HIV  she knows she contracted the disease from Telly. When Jenny discovers that Telly's idea of "safe sex" is to only have sex with virgins  and is continuing to pass the disease onto other unsuspecting girls  Jenny makes it her business to try to stop him.,4.877872,/gMuV7ORN8rRfQPMImby8KRGihO2.jpg,Miramax Films,United States of America,1995-07-28,7412216,91,English,Released,6.8,280
the+mummy+1959,18990,tt0053085,The Mummy,The Mummy,False,The Mummy (Hammer Series),0,Horror,null,en,One by one the archaeologists who discover the 4 000-year-old tomb of Princess Ananka are brutally murdered. Kharis  high priest in Egypt 40 centuries ago  has been brought to life by the power of the ancient gods and his sole purpose is to destroy those responsible for the desecration of the sacred tomb. But Isobel  wife of one of the explorers  resembles the beautiful princess  forcing the speechless and tormented monster to defy commands and abduct Isobel to an unknown fate.,4.662323,/w3XEtgi8W9tuPQnLVFCPVxtweyC.jpg,Hammer Film Productions,United Kingdom,1959-09-29,0,86,English|Deutsch,Released,6.8,58
paris_+je+taime+2006,2266,tt0401711,Paris  je t'aime,Paris  je t'aime,False,NAN,13000000,Drama|Romance,null,fr,Olivier Assayas  Gus Van Sant  Wes Craven and Alfonso Cuaron are among the 20 distinguished directors who contribute to this collection of 18 stories  each exploring a different aspect of Parisian life. The colourful characters in this drama include a pair of mimes  a husband trying to chose between his wife and his lover  and a married man who turns to a prostitute for advice.,6.980486,/5rsmOrGRqQmvTChQve87kIEJTNA.jpg,Filmazure|Pirol Stiftung|Victoires International,France,2006-05-16,4857367,120,Español|Français|English|普通话|العربية,Released,6.7,213
the+pelican+brief+1993,9944,tt0107798,The Pelican Brief,The Pelican Brief,False,NAN,45000000,Drama|Mystery|Thriller|Crime,null,en,Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,8.708306,/kIvGL0pyXY3TzWHrUV0ytEJDgCX.jpg,Warner Bros.,United States of America,1993-12-16,195268056,141,English,Released,6.3,377
the+lawnmower+man+1992,10163,tt0104692,The Lawnmower Man,The Lawnmower Man,False,The Lawnmower Man Collection,10000000,Horror|Thriller|Science Fiction,null,en,A simple man is turned into a genius through the application of computer science.,6.685948,/3tWLM3zMyh3KZOactn8mfjHml05.jpg,New Line Cinema|Allied Vision,United Kingdom|Japan|United States of America,1992-03-05,32101000,108,English,Released,5.4,198
shrek+2+2004,809,tt0298148,Shrek 2,Shrek 2,False,Shrek Collection,150000000,Adventure|Animation|Comedy|Family|Fantasy,http://www.shrek2.com/,en,Shrek  Fiona and Donkey set off to Far  Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along  and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.,16.22986,/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,United States of America,2004-05-19,919838758,93,English,Released,6.7,3082
dreamgirls+2006,1125,tt0443489,Dreamgirls,Dreamgirls,False,NAN,70000000,Drama,http://www.dreamgirlsmovie.com/,en,Three young women – Deena Jones  Effie White and Lorrell Robinson – dream of becoming pop stars and they get their wish when they're chosen to be backup singers for the legendary James 'Thunder' Early.,7.739633,/jrtyk21qp9oVHveellwoyp825q2.jpg,Paramount Pictures|DreamWorks SKG|Laurence Mark Productions,United States of America,2006-12-25,154937680,134,English,Released,6.6,292
sleepy+hollow+1999,2668,tt0162661,Sleepy Hollow,Sleepy Hollow,False,NAN,100000000,Drama|Fantasy|Thriller|Mystery,null,en,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.,11.072361,/mTN4m41lHKaIf0dVcWzVdCJOYik.jpg,Paramount Pictures|American Zoetrope|Mandalay Pictures|Tim Burton Productions|Karol Film Productions,Germany|United States of America,1999-11-18,206071502,105,English,Released,6.9,1774
the+hunger+games+mockingjay+-+part+1+2014,131631,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,False,The Hunger Games Collection,125000000,Science Fiction|Adventure|Thriller,http://www.thehungergames.movie/,en,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,147.098006,/gj282Pniaa78ZJfbaixyLXnXEDI.jpg,Lionsgate|Color Force,United States of America,2014-11-18,752100229,123,English,Released,6.6,5767
the+karate+kid_+part+ii+1986,8856,tt0091326,The Karate Kid  Part II,The Karate Kid  Part II,False,The Karate Kid Collection,113,Adventure|Drama|Action|Romance|Family,null,en,Mr. Miyagi and Daniel take a trip to Okinawa to visit Mr. Miyagi's dying father. After arriving Mr. Miyagi finds he still has feelings for an old love. This stirs up trouble with an old rival who he originally left Okinawa to avoid. In the mean time  Daniel encounters a new love and also makes some enemies.,9.231318,/4zmEPGKrD3sgjHZUs99tknEBaJy.jpg,Columbia Pictures Corporation|Delphi V Productions,United States of America,1986-06-18,115103979,113,English,Released,5.9,457
the+dark+crystal+1982,11639,tt0083791,The Dark Crystal,The Dark Crystal,False,NAN,15000000,Fantasy,null,en,On another planet in the distant past  a Gelfling embarks on a quest to find the missing shard of a magical crystal and restore order to his world  before the grotesque race of Skeksis find and use the crystal for evil.,13.524001,/enCcF48dvT16O2ixGRslU4mPjO7.jpg,Universal Pictures|Jim Henson Productions|Incorporated Television Company (ITC)|Henson Associates (HA),United Kingdom|United States of America,1982-12-17,40577001,93,English|Italiano,Released,7.3,233
broadcast+news+1987,12626,tt0092699,Broadcast News,Broadcast News,False,NAN,20000000,Comedy|Drama|Romance,null,en,Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick  a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman  a talented but plain correspondent  carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes  and both the news and Jane must decide between style and substance.,8.627019,/lbuBF2FbPqFoMSIY8BsXNMMhctR.jpg,Gracie Films|Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,United States of America,1987-12-16,51249404,133,English,Released,6.8,101
repulsion+1965,11481,tt0059646,Repulsion,Repulsion,False,NAN,300000,Drama|Horror|Thriller,null,en,In Roman Polanski's first English-language film  beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate  Helen  leaves their London flat to go on an Italian holiday with her married boyfriend  Carole withdraws into her apartment. She begins to experience frightful hallucinations  her fear gradually mutating into madness.,6.825852,/4payjKRO69Aew6Y53DfJ4KqhWs8.jpg,Compton Films|Tekli British Productions|The Criterion Collection,United Kingdom,1965-06-01,0,105,English,Released,7.5,218
the+secret+garden+1993,11236,tt0108071,The Secret Garden,The Secret Garden,False,The Secret Garden Collection,0,Drama|Family|Fantasy,null,en,A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again  she begins exploring the estate and discovers a garden that has been locked and neglected. Aided by one of the servants' boys  she begins restoring the garden  and eventually discovers some other secrets of the manor.,6.499523,/pI6J5nrFKh4GEUZ1eGP4AEVQOAN.jpg,American Zoetrope|Warner Bros.,United States of America,1993-08-13,0,102,English,Released,7.1,232
