user_id,age,occupation,gender
74391,34,executive/managerial,M
101260,29,tradesman/craftsman,M
74423,34,executive/managerial,M
90062,27,unemployed,M
84451,28,college/grad student,F
102297,32,college/grad student,M
82814,34,self-employed,F
75767,27,academic/educator,F
3717,26,college/grad student,M
18165,28,sales/marketing,F
30353,41,tradesman/craftsman,M
51938,30,college/grad student,M
8475,19,sales/marketing,M
16808,30,college/grad student,M
63541,27,college/grad student,M
17358,26,scientist,M
35659,25,executive/managerial,M
71409,23,sales/marketing,M
46185,28,clerical/admin,M
97499,29,K-12 student,M
54087,27,college/grad student,M
87366,19,scientist,M
33238,34,college/grad student,M
101673,27,K-12 student,M
25268,27,clerical/admin,F
97174,33,academic/educator,F
65112,19,sales/marketing,M
52172,26,sales/marketing,F
71377,18,K-12 student,M
7096,28,college/grad student,M
51806,28,college/grad student,F
22153,34,college/grad student,M
48648,31,college/grad student,M
88313,25,self-employed,M
72912,33,scientist,M
90259,55,self-employed,M
37452,21,K-12 student,M
65461,25,college/grad student,M
50104,33,self-employed,M
3477,26,college/grad student,M
45014,32,other or not specified,M
32310,34,executive/managerial,M
34088,30,executive/managerial,M
2363,27,scientist,M
71338,30,executive/managerial,M
5589,27,college/grad student,M
63170,30,college/grad student,M
18921,25,college/grad student,M
26466,31,self-employed,M
15632,26,executive/managerial,M
45667,28,college/grad student,M
4440,31,college/grad student,M
56093,33,programmer,M
80747,28,academic/educator,F
56305,26,sales/marketing,M
40210,32,sales/marketing,M
9045,32,homemaker,M
6944,28,self-employed,M
62275,30,other or not specified,M
89353,32,other or not specified,M
75356,33,academic/educator,M
98400,28,homemaker,F
84405,28,homemaker,M
33956,25,sales/marketing,F
61003,33,scientist,M
2776,25,college/grad student,M
40891,53,clerical/admin,F
87655,31,programmer,M
67959,31,K-12 student,F
11239,25,sales/marketing,M
101191,21,sales/marketing,M
91081,31,college/grad student,M
90472,89,retired,M
82529,29,scientist,M
57939,25,college/grad student,F
72471,52,self-employed,M
82793,28,executive/managerial,M
75705,25,self-employed,M
24114,32,executive/managerial,M
70210,32,college/grad student,M
60616,28,executive/managerial,M
68445,30,scientist,M
6046,12,sales/marketing,M
79304,27,K-12 student,M
32695,39,executive/managerial,M
48604,28,college/grad student,M
78917,25,sales/marketing,M
7890,27,academic/educator,M
7272,32,executive/managerial,F
82237,30,college/grad student,F
75237,29,college/grad student,M
31536,25,executive/managerial,M
35046,19,other or not specified,M
54359,18,K-12 student,M
77733,28,executive/managerial,M
99378,32,sales/marketing,M
93074,32,sales/marketing,M
3044,34,college/grad student,M
30551,25,sales/marketing,M
14709,27,executive/managerial,M
12896,29,executive/managerial,M
76233,26,sales/marketing,M
34352,25,college/grad student,M
57697,30,self-employed,M
39791,29,sales/marketing,M
45790,29,scientist,M
37201,28,self-employed,M
26547,33,college/grad student,F
39281,26,scientist,M
85217,29,college/grad student,M
5718,33,sales/marketing,M
39870,25,executive/managerial,M
81645,71,executive/managerial,M
24550,32,college/grad student,M
82530,26,scientist,M
25122,29,executive/managerial,M
94094,29,executive/managerial,M
45315,75,retired,F
61920,33,scientist,F
96221,30,executive/managerial,M
47730,39,sales/marketing,M
71275,33,other or not specified,M
49432,29,self-employed,M
78588,26,executive/managerial,M
21534,31,executive/managerial,M
18674,19,executive/managerial,M
88605,27,college/grad student,M
15916,29,college/grad student,F
35647,27,retired,F
46102,34,executive/managerial,M
2808,29,executive/managerial,M
94827,49,sales/marketing,M
86985,31,college/grad student,M
2459,30,executive/managerial,M
10478,26,executive/managerial,M
71044,34,executive/managerial,M
79074,11,K-12 student,M
10431,34,executive/managerial,M
63433,32,college/grad student,F
103422,30,customer service,M
73413,25,executive/managerial,M
11399,27,sales/marketing,F
32903,30,college/grad student,M
70238,38,customer service,M
85775,26,college/grad student,M
13452,30,college/grad student,M
78232,34,sales/marketing,F
7905,31,college/grad student,M
37980,25,college/grad student,M
81546,64,technician/engineer,M
2348,34,college/grad student,M
63686,31,technician/engineer,M
43288,29,self-employed,M
42455,34,self-employed,M
48027,32,other or not specified,M
30782,31,executive/managerial,M
50763,18,K-12 student,M
71126,30,college/grad student,M
88948,27,executive/managerial,M
87394,25,executive/managerial,M
101996,26,college/grad student,M
82934,30,sales/marketing,F
52964,29,scientist,M
67772,34,executive/managerial,M
94878,26,other or not specified,M
73412,33,scientist,M
24405,34,executive/managerial,M
33917,34,college/grad student,M
4183,30,K-12 student,M
6877,71,retired,M
20798,25,artist,M
37330,26,executive/managerial,F
14305,18,sales/marketing,M
69811,49,academic/educator,F
15596,28,college/grad student,M
55287,28,executive/managerial,M
43527,33,scientist,M
86680,26,self-employed,M
35520,31,sales/marketing,M
77110,64,artist,M
69194,31,sales/marketing,M
69583,33,scientist,M
88266,24,college/grad student,M
59756,32,K-12 student,F
83327,28,technician/engineer,M
55416,32,college/grad student,M
22246,32,K-12 student,M
39175,31,executive/managerial,M
11517,43,sales/marketing,M
20722,33,college/grad student,M
56329,27,executive/managerial,M
29296,32,technician/engineer,M
27696,27,homemaker,M
18365,34,sales/marketing,M
56028,34,K-12 student,M
56099,28,scientist,M
50063,27,college/grad student,M
71038,29,executive/managerial,M
99800,30,self-employed,F
78321,18,clerical/admin,M
102349,27,sales/marketing,M
83016,30,scientist,M
18691,27,sales/marketing,M
63369,31,college/grad student,M
15995,31,executive/managerial,M
70889,30,sales/marketing,M
86103,28,writer,M
84261,26,executive/managerial,M
89888,41,executive/managerial,M
21716,28,executive/managerial,M
82433,29,executive/managerial,M
19704,30,executive/managerial,M
72254,44,technician/engineer,M
89820,30,executive/managerial,M
9516,29,college/grad student,M
15361,28,sales/marketing,M
31256,43,writer,F
48409,30,college/grad student,M
73864,29,sales/marketing,M
33113,20,sales/marketing,M
1305,27,sales/marketing,M
9127,32,other or not specified,M
75972,33,self-employed,M
96106,20,retired,F
25272,27,other or not specified,M
63321,25,executive/managerial,M
5898,25,homemaker,M
27378,32,scientist,M
82377,30,college/grad student,F
78412,28,K-12 student,M
52103,30,college/grad student,M
74171,90,academic/educator,F
27849,31,college/grad student,M
10230,33,college/grad student,M
85403,33,customer service,M
39774,27,clerical/admin,M
69066,21,sales/marketing,M
103677,30,college/grad student,M
100903,33,sales/marketing,M
102628,27,scientist,M
82455,32,executive/managerial,F
58456,27,sales/marketing,M
62724,34,homemaker,M
86874,31,college/grad student,M
1110,26,programmer,M
16413,29,executive/managerial,M
17556,31,sales/marketing,M
74709,28,retired,M
96798,25,college/grad student,M
95368,28,homemaker,M
97369,33,college/grad student,M
21849,32,executive/managerial,M
95263,30,college/grad student,F
75399,21,sales/marketing,M
33219,29,scientist,M
38331,27,scientist,M
21844,32,scientist,M
74932,44,academic/educator,F
46127,70,executive/managerial,M
73842,37,other or not specified,M
26579,26,executive/managerial,M
13811,33,scientist,M
37393,28,scientist,M
75427,26,college/grad student,M
9032,30,sales/marketing,M
80929,52,executive/managerial,F
19323,29,scientist,M
26714,33,other or not specified,M
82288,33,executive/managerial,M
76496,53,executive/managerial,M
88794,29,college/grad student,M
52466,29,scientist,M
65589,21,sales/marketing,M
37008,32,college/grad student,M
28981,32,programmer,M
8639,33,sales/marketing,M
73768,34,executive/managerial,M
88215,42,executive/managerial,M
5950,29,college/grad student,M
46166,29,artist,M
51390,34,technician/engineer,M
10314,30,sales/marketing,M
55996,30,college/grad student,M
33472,28,college/grad student,M
13056,29,college/grad student,M
50877,34,scientist,M
95088,33,academic/educator,M
82685,28,sales/marketing,M
16372,25,college/grad student,F
48349,31,sales/marketing,M
479,26,self-employed,F
95452,32,college/grad student,M
58446,30,technician/engineer,M
99603,32,scientist,M
15526,30,academic/educator,M
74513,27,sales/marketing,M
48778,28,technician/engineer,M
72354,26,college/grad student,M
44656,18,sales/marketing,M
35012,43,self-employed,F
82113,27,college/grad student,M
78104,47,sales/marketing,M
16928,30,college/grad student,M
89485,27,college/grad student,F
45638,34,other or not specified,F
29267,32,executive/managerial,M
94222,32,technician/engineer,M
100924,27,college/grad student,M
1586,31,executive/managerial,M
84278,25,executive/managerial,M
35606,32,homemaker,F
94057,32,scientist,M
63560,30,self-employed,M
22294,21,sales/marketing,M
35977,18,K-12 student,M
53687,33,college/grad student,F
55804,25,sales/marketing,M
20748,34,executive/managerial,M
63981,33,scientist,M
22101,18,K-12 student,M
1275,33,other or not specified,M
100660,26,scientist,M
25928,32,college/grad student,M
66901,29,self-employed,F
76592,31,executive/managerial,M
103574,32,executive/managerial,M
26016,31,sales/marketing,M
65267,25,executive/managerial,M
24654,26,college/grad student,F
21798,28,self-employed,F
14625,28,homemaker,M
99598,32,college/grad student,M
97021,31,scientist,F
38264,25,sales/marketing,M
39579,20,sales/marketing,M
84293,29,scientist,F
85040,31,other or not specified,M
2231,33,executive/managerial,M
16501,29,sales/marketing,M
13113,32,college/grad student,M
71836,25,academic/educator,F
9273,32,executive/managerial,M
80528,22,sales/marketing,M
37191,32,other or not specified,F
8646,33,executive/managerial,M
25972,39,executive/managerial,M
55854,28,college/grad student,M
73872,30,technician/engineer,M
97951,32,college/grad student,M
57965,28,college/grad student,F
83037,30,college/grad student,M
2395,30,sales/marketing,M
49350,29,college/grad student,M
533,34,college/grad student,M
35974,28,self-employed,M
2380,30,self-employed,M
98263,30,college/grad student,M
35688,27,K-12 student,M
33675,28,executive/managerial,M
93892,26,sales/marketing,M
10927,24,college/grad student,F
54128,28,scientist,M
8320,29,self-employed,F
91817,33,scientist,M
53763,19,college/grad student,M
59858,28,clerical/admin,M
92830,33,programmer,M
84999,64,executive/managerial,F
77974,33,executive/managerial,M
30093,27,sales/marketing,M
98929,33,scientist,M
96430,34,sales/marketing,M
1005,31,executive/managerial,M
45209,26,executive/managerial,M
83587,26,scientist,M
101030,28,college/grad student,M
91458,50,executive/managerial,M
43472,27,scientist,M
41658,33,college/grad student,F
76293,31,scientist,M
47543,22,K-12 student,M
10368,34,self-employed,M
80628,34,college/grad student,M
36739,30,college/grad student,F
48896,30,college/grad student,M
28000,30,college/grad student,M
89772,28,scientist,M
55199,18,sales/marketing,M
103386,24,executive/managerial,M
48852,30,sales/marketing,M
68147,39,scientist,F
66261,34,executive/managerial,M
81254,25,sales/marketing,M
994,28,sales/marketing,F
22532,29,college/grad student,F
57736,26,sales/marketing,M
25868,34,other or not specified,M
69145,18,K-12 student,M
34367,27,scientist,M
40827,32,executive/managerial,M
86916,26,scientist,M
42863,28,executive/managerial,M
30934,25,scientist,M
23996,28,college/grad student,M
30510,31,sales/marketing,M
59648,34,college/grad student,F
57712,31,self-employed,M
39011,18,scientist,M
20468,26,sales/marketing,M
69117,33,sales/marketing,M
33159,33,college/grad student,F
50437,29,executive/managerial,M
26842,26,college/grad student,F
58232,33,self-employed,M
100429,25,executive/managerial,M
25279,30,executive/managerial,M
27519,30,executive/managerial,F
33790,25,scientist,F
16950,34,college/grad student,M
47040,50,artist,M
73430,33,executive/managerial,M
28042,39,writer,F
23255,33,executive/managerial,M
94921,28,executive/managerial,M
2184,28,sales/marketing,M
42832,26,self-employed,M
102778,26,scientist,M
449,32,scientist,M
35883,30,scientist,F
40832,33,executive/managerial,M
18397,33,other or not specified,M
67721,53,other or not specified,M
71268,26,college/grad student,M
36558,18,K-12 student,M
47479,34,K-12 student,M
44866,26,K-12 student,M
16156,33,college/grad student,M
94867,29,college/grad student,M
57748,29,other or not specified,M
27429,30,sales/marketing,M
23515,31,retired,M
72954,33,other or not specified,M
21467,27,scientist,M
50525,28,college/grad student,M
72895,29,academic/educator,M
92936,31,executive/managerial,M
57047,32,executive/managerial,M
42735,31,executive/managerial,M
87521,26,scientist,M
75236,44,tradesman/craftsman,M
76806,86,executive/managerial,M
94359,27,scientist,M
8618,26,college/grad student,F
41380,34,academic/educator,M
87552,26,scientist,M
49567,28,sales/marketing,M
78904,27,scientist,M
29773,34,executive/managerial,M
74983,26,executive/managerial,M
22851,30,college/grad student,M
46144,27,self-employed,M
95208,29,college/grad student,M
38726,32,college/grad student,M
6505,28,college/grad student,M
39887,29,executive/managerial,M
42005,25,sales/marketing,M
32165,27,college/grad student,M
14057,34,college/grad student,M
98651,28,executive/managerial,M
20198,30,sales/marketing,M
15823,29,college/grad student,F
75076,51,self-employed,F
5168,28,executive/managerial,M
98973,27,sales/marketing,M
75647,25,executive/managerial,M
8415,26,executive/managerial,M
66778,25,college/grad student,M
43523,30,executive/managerial,F
52459,30,executive/managerial,M
33283,34,clerical/admin,F
65085,33,college/grad student,M
59472,36,executive/managerial,M
62119,33,college/grad student,F
92866,30,executive/managerial,M
61953,25,college/grad student,M
62910,30,college/grad student,M
54464,32,executive/managerial,M
89174,26,scientist,M
94577,29,executive/managerial,M
71047,33,college/grad student,F
88400,28,artist,M
86597,28,self-employed,M
49385,29,scientist,M
2099,28,sales/marketing,M
27668,18,K-12 student,M
9704,34,college/grad student,F
84469,31,executive/managerial,M
2778,25,executive/managerial,M
32507,28,college/grad student,M
94290,22,scientist,M
18603,31,executive/managerial,M
59896,26,executive/managerial,M
84576,34,academic/educator,M
74053,32,college/grad student,M
69646,31,self-employed,M
